incident_id,timestamp,cpu_usage,memory_usage,response_time,error_count,network_latency,error_message,category,severity,resolution
INC00808,2026-08-19 07:43:27.931924,64.57,63.17,234.49,1,21.22,Server CPU usage sustained above 95 percent for 20 minutes,Server,Medium,Identified a runaway background process and restarted the service.
INC00337,2026-08-19 08:09:08.887567,59.04,57.76,186.74,1,11.42,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00845,2026-08-19 09:00:06.935744,16.08,51.45,399.61,4,47.53,Search API timing out for large result sets,API,Low,Added pagination and result caching to reduce query load.
INC00184,2026-08-19 11:08:07.861940,83.73,89.26,2193.3,15,299.41,Application session handling causing users to be logged out randomly,Application,High,Fixed a session token expiry bug introduced in the last release.
INC00004,2026-08-19 12:23:05.844532,29.38,27.87,272.0,0,150.0,High network latency between data center regions,Network,Medium,Rerouted traffic through backup link while ISP resolved a fiber cut.
INC00056,2026-08-19 16:26:31.848599,44.62,49.99,257.98,2,47.29,Users reporting slow page load times on the dashboard,Application,High,Optimized a slow database query powering the dashboard widgets.
INC00079,2026-08-19 17:58:39.852517,72.81,85.44,1339.88,29,637.94,Network latency spike affecting checkout service,Network,Medium,Identified congested switch port and load balanced traffic across two links.
INC00181,2026-08-19 19:07:15.861677,48.69,39.07,552.01,3,38.82,Checkout service unable to connect to database,Database,High,Identified exhausted connection pool; scaled DB connections and restarted service.
INC00353,2026-08-19 21:37:45.889398,56.4,55.42,305.28,0,50.08,Users reporting slow page load times on the dashboard,Application,Low,Optimized a slow database query powering the dashboard widgets.
INC00030,2026-08-19 23:57:08.846528,62.82,45.63,157.57,2,40.94,Server CPU usage sustained above 95 percent for 20 minutes,Server,Low,Identified a runaway background process and restarted the service.
INC00607,2026-08-20 05:29:51.914358,66.09,83.39,2226.75,10,255.9,Disk space on application server reached critical threshold,Server,Medium,Cleared old log files and expanded the disk volume.
INC00533,2026-08-20 06:39:49.907395,28.24,34.05,441.81,1,84.26,Third-party payment API returning inconsistent responses,API,Medium,Added circuit breaker and fallback logic for the third-party integration.
INC00125,2026-08-20 07:04:11.856721,37.1,47.71,600.0,3,66.86,Checkout service unable to connect to database,Database,Low,Identified exhausted connection pool; scaled DB connections and restarted service.
INC00878,2026-08-20 08:01:37.937991,40.96,36.14,449.71,2,46.71,Checkout service unable to connect to database,Database,Medium,Identified exhausted connection pool; scaled DB connections and restarted service.
INC00512,2026-08-20 08:59:25.905365,40.35,11.64,250.24,1,150.0,VPN tunnel dropped intermittently for remote office,Network,Medium,Updated VPN gateway firmware and adjusted MTU settings.
INC00659,2026-08-20 09:54:24.922389,54.19,23.12,389.39,2,30.86,Application error rate spiked after feature flag rollout,Application,Low,Rolled back the feature flag pending further testing.
INC00867,2026-08-20 10:08:44.937031,51.81,31.46,600.0,2,44.46,High replication lag on read-replica database,Database,Low,Throttled write traffic temporarily and resized the replica instance.
INC00613,2026-08-20 11:10:47.915327,48.17,39.67,543.46,1,5.0,Payment API database connection timeout,Database,Critical,Increased connection pool size and added retry logic with exponential backoff.
INC00305,2026-08-20 11:41:03.881466,52.21,48.82,384.15,1,67.56,API gateway returning 502 Bad Gateway errors intermittently,API,Low,Increased upstream timeout settings and restarted the gateway pods.
INC00831,2026-08-20 12:30:22.934863,39.4,54.28,406.03,1,94.8,REST API response time degraded after latest deployment,API,Low,Rolled back the deployment that introduced an inefficient serialization step.
INC00690,2026-08-20 13:44:45.924889,33.59,41.88,493.65,1,26.73,Checkout service unable to connect to database,Database,Low,Identified exhausted connection pool; scaled DB connections and restarted service.
INC00066,2026-08-20 18:19:10.849375,27.86,59.58,355.42,2,67.57,"Background job queue backed up, jobs not processing",Application,Low,Restarted the worker service and scaled up the number of workers.
INC00393,2026-08-20 20:13:59.892975,34.45,40.86,286.48,2,150.0,DNS resolution failures for internal service discovery,Network,Medium,Restarted internal DNS resolver and cleared stale cache entries.
INC00169,2026-08-20 23:31:56.860614,54.51,64.75,171.41,1,38.33,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00849,2026-08-21 00:35:17.935972,26.58,51.92,508.71,2,35.5,Deadlock detected on inventory table during batch update,Database,Critical,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00307,2026-08-21 01:30:11.881674,41.41,30.32,322.62,1,45.68,Scheduled report generation job failing silently,Application,Low,Added proper error logging and fixed a timezone conversion bug.
INC00311,2026-08-21 02:35:22.882117,44.0,40.96,488.54,0,30.47,Database connection timeout while executing query on orders table,Database,Low,Restarted the database connection pool and increased max connection timeout.
INC00470,2026-08-21 03:09:02.901282,50.97,38.21,339.61,3,67.16,REST API response time degraded after latest deployment,API,High,Rolled back the deployment that introduced an inefficient serialization step.
INC00314,2026-08-21 03:38:47.882460,52.19,58.67,286.12,0,24.42,Application server crashed with out of memory error,Server,Low,Increased server memory allocation and tuned garbage collection settings.
INC00729,2026-08-21 05:22:59.927252,82.02,86.72,1505.02,16,168.9,"Server memory usage steadily increasing, suspected memory leak",Server,High,Deployed patched build fixing a memory leak in the caching layer.
INC00145,2026-08-21 05:29:30.858511,43.08,30.9,205.63,2,58.42,Scheduled report generation job failing silently,Application,Medium,Added proper error logging and fixed a timezone conversion bug.
INC00443,2026-08-21 06:55:45.897203,42.5,64.05,311.76,0,25.6,Server CPU usage sustained above 95 percent for 20 minutes,Server,Critical,Identified a runaway background process and restarted the service.
INC00717,2026-08-21 10:07:08.926498,61.25,56.31,534.43,0,76.43,Search API timing out for large result sets,API,Medium,Added pagination and result caching to reduce query load.
INC00105,2026-08-21 10:26:58.854913,23.31,48.43,353.62,3,59.73,API endpoint returning 500 errors for bulk upload requests,API,High,Fixed a null pointer bug in the bulk upload validation logic.
INC00195,2026-08-21 13:28:45.862913,41.28,36.19,458.85,1,66.08,Search API timing out for large result sets,API,Low,Added pagination and result caching to reduce query load.
INC00260,2026-08-21 15:16:53.874802,54.01,67.19,229.68,1,41.43,"Web server unresponsive, health checks failing",Server,Low,Restarted the web server process and increased worker thread count.
INC00840,2026-08-21 16:22:45.935433,40.04,53.97,440.4,0,46.42,High replication lag on read-replica database,Database,High,Throttled write traffic temporarily and resized the replica instance.
INC00006,2026-08-21 16:59:32.844712,56.11,46.49,276.3,0,29.17,Server CPU usage sustained above 95 percent for 20 minutes,Server,Low,Identified a runaway background process and restarted the service.
INC00559,2026-08-21 17:46:24.909816,87.76,79.6,2393.5,12,246.86,Database connection timeout while executing query on orders table,Database,Critical,Restarted the database connection pool and increased max connection timeout.
INC00625,2026-08-21 19:58:00.917022,79.13,79.21,2845.6,16,236.06,Deadlock detected on inventory table during batch update,Database,Critical,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00755,2026-08-21 20:35:37.928754,65.02,53.02,195.26,0,5.0,Application server crashed with out of memory error,Server,High,Increased server memory allocation and tuned garbage collection settings.
INC00054,2026-08-21 22:07:23.848445,27.52,59.32,299.89,1,77.61,API endpoint returning 500 errors for bulk upload requests,API,Medium,Fixed a null pointer bug in the bulk upload validation logic.
INC00489,2026-08-21 22:15:28.903311,62.5,56.81,459.54,2,24.94,Payment API database connection timeout,Database,Critical,Increased connection pool size and added retry logic with exponential backoff.
INC00232,2026-08-21 22:24:44.867924,50.1,36.12,557.67,3,68.5,API gateway returning 502 Bad Gateway errors intermittently,API,Medium,Increased upstream timeout settings and restarted the gateway pods.
INC00778,2026-08-22 06:58:28.930054,60.36,36.04,238.65,1,51.99,Application server crashed with out of memory error,Server,Low,Increased server memory allocation and tuned garbage collection settings.
INC00331,2026-08-22 08:25:49.886568,90.64,90.28,2097.19,14,283.85,Server load average unusually high during off-peak hours,Server,Critical,Found a misconfigured cron job running every minute instead of hourly.
INC00863,2026-08-22 08:50:14.936800,35.44,20.54,284.63,1,150.0,Network latency spike affecting checkout service,Network,High,Identified congested switch port and load balanced traffic across two links.
INC00813,2026-08-22 09:39:36.932197,47.5,45.79,333.44,2,55.17,REST API response time degraded after latest deployment,API,Low,Rolled back the deployment that introduced an inefficient serialization step.
INC00351,2026-08-22 11:31:54.889220,17.97,49.78,504.21,0,45.22,Database CPU usage spiked to 98 percent during nightly job,Database,Low,Rescheduled the nightly job and added an index to speed up the slow query.
INC00370,2026-08-22 12:25:11.890906,34.72,55.66,489.37,3,43.54,Deadlock detected on inventory table during batch update,Database,High,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00203,2026-08-22 12:36:44.863624,90.54,83.38,3037.63,12,693.6,High network latency between data center regions,Network,Medium,Rerouted traffic through backup link while ISP resolved a fiber cut.
INC00251,2026-08-22 15:03:30.873117,85.65,89.33,1603.13,21,372.77,Deadlock detected on inventory table during batch update,Database,High,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00949,2026-08-22 15:12:17.942093,85.65,88.47,2100.81,21,440.43,Scheduled report generation job failing silently,Application,High,Added proper error logging and fixed a timezone conversion bug.
INC00691,2026-08-22 15:31:23.924948,40.22,30.45,541.06,1,5.0,Deadlock detected on inventory table during batch update,Database,Low,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00146,2026-08-22 16:45:07.858597,38.16,48.18,324.33,1,39.43,Application throwing null reference exceptions on user login,Application,Medium,Deployed hotfix correcting a null check in the login validation code.
INC00663,2026-08-22 17:16:02.922992,33.18,47.49,600.0,0,27.77,Deadlock detected on inventory table during batch update,Database,Medium,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00074,2026-08-22 17:40:50.851675,35.99,45.24,400.88,2,59.54,API gateway returning 502 Bad Gateway errors intermittently,API,Critical,Increased upstream timeout settings and restarted the gateway pods.
INC00509,2026-08-22 23:22:16.905108,47.9,45.41,234.81,1,83.53,"Server memory usage steadily increasing, suspected memory leak",Server,Medium,Deployed patched build fixing a memory leak in the caching layer.
INC00752,2026-08-23 02:47:28.928587,20.31,44.03,542.95,2,74.55,API gateway returning 502 Bad Gateway errors intermittently,API,Low,Increased upstream timeout settings and restarted the gateway pods.
